latitude,longitude,address
38.3408908,-122.5063945,"Valley of the Moon Winery, 777 Madrone Rd, Glen Ellen, CA 95442
"
38.5003683,-122.4640168,"Velo Vino Clif Family Winery, 709 Main St, St Helena, California 94574
"
36.229167,-121.7603537,"Ventana Inn &amp; Spa, 48123 Hwy 1, Big Sur, California 93920
"
38.559242,-122.47352,"Viader Vineyards &amp; Winery, 1120 Deer Park Rd, Deer Park, California 94576
"
34.008046,-118.490338,"Viceroy Santa Monica, 1819 Ocean Ave, Santa Monica, California 90401
"
38.137946,-120.4641377,"Victoria Inn, 402 Main St, Murphys, California 95247
"
36.592724,-121.8941,"Villafranca Inn, 900 Munras Ave, Monterey, CA 93940
"
34.5014098,-118.1182446,"Vincent Hill Station, 553 Sierra Hwy, Acton, California 93510
"
35.6748879,-120.7295712,"Vines on the Marycrest, 5076 Mustard Creek Rd, Paso Robles, California 93446
"
38.5260948,-122.5524806,"Vineyard 7 &amp; 8, 4028 Spring Moutain Rd, St. Helena, California 94574
"
38.4955768,-122.7593962,"Vintners Inn, 4350 Barnes Rd, Santa Rosa, CA 95403
"
38.1870267,-119.2040391,"Virginia Creek Settlement, 70847 US-395, Bridgeport, California 93517
"
33.7721162,-118.371208,"Vista Sotheby&#039;s international Realty, 608 Silver Spur, Rolling Hills Estates, CA 90274
"
34.1010525,-118.3260333,"W Hollywood Hotel and Residences, 6250 Hollywood Blvd, Los Angeles, CA 90028
"
34.0631975,-118.4409234,"W Hotel Los Angeles - West Beverly Hills, 930 Hilgard Ave, Los Angeles, CA 90024
"
32.7175262,-117.1669267,"W San Diego, 421 W B St, San Diego, CA 92101
"
35.4950147,-120.8090768,"Wellspring Ranch, 9150 Santa Rita Rd, Cayucos, California 93430
"
38.5032498,-123.0017635,"West Sonoma Inn, 14100 Brookside Ln, Guerneville, CA 95446
"
37.6492294,-118.9863187,"Westin Monache Resort, 50 Hillside Dr, Mammoth Lakes, CA 93546
"
38.487409,-122.437755,"Wheeler Farms Winery, 588 Zinfandel Ln, St. Helena, California 94574
"
38.477413,-122.437426,"Whitehall Lane Winery, 1563 St. Helena Hwy S, St. Helena, California 94574
"
38.5204049,-122.8667194,"Williams Selyem Winery, 7227 Westside Rd, Healdsburg, CA 95405
"
34.0624049,-118.2908202,"Wilshire Vermont Parking Garage, 3183 Wilshire Blvd, Los Angeles, CA 90010
"
34.0502548,-118.4603285,"Wilshire West Medical Tower, 11645 Wilshire Blvd, Los Angeles, CA 90025
"
35.5896406,-120.7158186,"Windward Winery, 1380 Live Oak Rd, Paso Robles, CA 93446
"
38.1462792,-121.3071982,"Wine &amp; Rose Hotel, 2505 W Turner Rd, Lodi, California 95242
"
38.5014833,-122.464944,"Yao Family Wines, 929 Main St, St. Helena, California 94574
"
37.4865175,-119.961401,"Yosemite Plaisance Bed &amp; Breakfast, 4953  Trabucco St, Mariposa, CA 95338
"
38.4766245,-122.3896475,"ZD Wines, 8383 Silverado Trail, Napa, CA 94558
"
38.7164425,-122.8939374,"Zialena Winery, 21112 River Rd, Geyserville, California 95441
"
38.6090701,-122.8704772,"h2hotel, 219  Healdsburg Ave, Healdsburg, CA 94558
"
39.0676168,-108.5596566,"750 Main Factory Coworking, 750 Main St, Grand Junction, Colorado 81501
"
40.0625629,-105.2047427,"Avery Brewing Company, 4910 Nautilus Ct N, Boulder, Colorado 80301
"
38.9915066,-104.8082681,"Bank of Colorado, 1146 Interquest Pkwy, Colorado Springs, CO 80903
"
40.36083,-105.553686,"Beaver Brook on the River, 1700 CO-66, Estes Park, Colorado 80517
"
39.633279,-106.5334384,"Beaver Creek Landing, 300 Prater Rd, Avon, Colorado 81620
"
39.6040953,-106.5180721,"Beaver Creek Lodge, 26 Avondale Ln, Beaver Creek, CO 81620
"
40.001714,-105.257211,"Best Western Plus Boulder Inn, 770 28th St, Boulder, CO 80303
"
37.2119143,-108.0703639,"Blue Lake Ranch, 16919 Hwy 140, Hesperus, CO 81326
"
40.5216453,-105.0228757,"Cambria Suites Fort Collins, 2921 E Harmony Rd, Fort Collins, Colorado 80529
"
38.7475626,-105.1747008,"Carr Manor, 350 E Carr Ave, Cripple Creek, CO 80813
"
38.746501,-105.178103,"Century Casino Cripple Creek, 200 E Bennett Ave, Cripple Creek, CO 80813
"
38.746527,-105.174983,"City of Cripple Creek Parking Lot, 350 E Bennett Ave, Cripple Creek, CO 80813
"
39.297322,-102.606906,"Claremont Inn &amp; Winery, 800 Claremont St, Stratton, Colorado 80836
"
39.9566458,-104.995833,"Courtyard Denver North/Westminster, 14355 Orchard Pkwy, Westminster, Colorado 80023
"
39.7718888,-104.8068558,"Crowne Plaza Denver Airport Convention Ctr, 15500 E 40th Ave, Denver, Colorado 80239
"
38.807482,-104.721311,"Cutter Aviation Colorado Springs, 1360 Aviation Wy, Colorado Springs, CO 80916
"
39.9679716,-105.7831853,"Devil&#039;s Thumb Ranch Resort &amp; Spa, 3530 County Rd 83, Tabernash, CO 80478
"
39.6734161,-104.8303633,"DoubleTree by Hilton Denver-Aurora, 13696 E Iliff Pl, Aurora, Colorado 80014
"
37.269768,-107.885808,"DoubleTree by Hilton Durango, 501 Camino Del Rio, Durango, CO 81301
"
39.475528,-106.050156,"DoubleTree by Hilton Hotel Breckenridge, 550 Village Rd, Breckenridge, CO 80424
"
37.7726733,-108.0937258,"Dunton Hot Springs, 52068 W Fork Rd #38, Dolores, Colorado 81323
"
37.9367378,-107.8179711,"Element 52 Residences, 398 S Davis St, Telluride, Colorado 81320
"
37.2583106,-108.4936839,"Far View Lodge, 1 Navajo Hill, Mesa Verde National Park, CO 81330
"
39.804696,-104.6866054,"Fine Airport Parking, 5950 N Jackson Gap Wy, Aurora, CO 80019
"
39.746699,-104.998012,"Four Seasons Hotel Denver, 1111 14th St, Denver, CO 80202
"
39.643066,-106.379131,"Four Seasons Vail, 1 Vail Rd, Vail, Colorado 81657
"
38.6788449,-108.9829571,"Gateway Canyons Resort &amp; Spa, 43200 Hwy 141, Gateway, Colorado 81522
"
39.4861535,-106.0671643,"Grand Lodge on Peak 7, 1979 Ski Hill Rd, Breckenridge, CO 80424
"
39.4759804,-106.0532932,"Grand Timber Lodge, 75 Snowflake Dr, Breckenridge, CO 80424
"
39.1153005,-108.5356283,"Grand Vista Hotel Grand Junction, 2790 Crossroads Blvd, Grand Junction, Colorado 81506
"
39.588326,-104.862756,"Hampton Inn Denver Tech Center South, 7079  S Kenton St, Englewood, Colorado 80112
"
39.626702,-104.896148,"Hampton Inn and Suites DTC, 5001 S Ulster St, Denver, Colorado 80237
"
39.6352293,-105.3137421,"Highland Haven Creekside Inn, 4395 Independence Trl, Evergreen, Colorado 80439
"
40.5660341,-105.082542,"Hilton Fort Collins, 425 W Prospect Rd, Fort Collins, Colorado 80526
"
39.567177,-104.868065,"Homewood Suites Denver Tech Center, 199 Inverness Dr., Englewood, Colorado 80112
"
39.1908704,-106.8195098,"Hotel Jerome, 330 E Main St, Aspen, CO 81611
"
39.719086,-104.955701,"JW Marriott Denver Cherry Creek, 150 Clayton Ln, Denver, Colorado 80206
"
38.0267799,-107.6711252,"KJW Distillers, 929 Main St, Ouray, Colorado 81427
"
39.5960863,-104.8842678,"La Quinta Inn &amp; Suites Denver Englewood Tech Ctr, 9009  E Arapahoe Blvd, Greenwood Village, Colorado 80112
"
40.4695096,-106.8240165,"Legacy Vacation Club - Steamboat Springs Hilltop, 1000 High Point Dr, Steamboat Springs, Colorado 80487
"
40.4647808,-106.8234407,"Legacy Vacation Club - Steamboat Suites, 1485 Pine Grove Rd, Steamboat Springs, Colorado 80477
"
39.1887716,-106.8213857,"Limelight Hotel, 355 S Monarch St, Aspen, CO 81611
"
39.6398504,-106.3752962,"Lodge Tower, 200 Vail Rd, Vail, Colorado 81657
"
37.934846,-107.846367,"Lumiere Hotel Telluride, 118 Lost Creek Ln, Telluride, Colorado 81435
"
38.8572904,-104.911264,"Manitou Art Center, 513 Manitou Ave, Manitou Springs, CO 80829
"
39.6392529,-106.36816,"Manor Vail Lodge, 595 Vail Valley Dr, Vail, CO 81657
"
39.400334,-107.207906,"Marble Distilling Company, 150 Main St, Carbondale, Colorado 81623
"
39.79862,-105.4846602,"Monarch Casino Black Hawk, 488 Main St, Black Hawk, Colorado 80422
"
38.512157,-106.332232,"Monarch Mountain, 23715 W Hwy 50, Monarch, Colorado 81227
"
37.9332347,-107.8515654,"Mountain Lodge Telluride, 457 Mountain Village Blvd, Mountain Village, Colorado 81435
"
38.7326015,-106.1626326,"Mt. Princeton Hot Springs Resort, 15870 Co Rd 162, Nathrop, Colorado 81236
"
38.8474257,-104.8646186,"Old Town Guesthouse Bed &amp; Breakfast, a Select Registry Property, 115 S 26th St, Colorado Springs, CO 80904
"
39.4802944,-106.0662439,"One Ski Hill Place A Rock Resort, 1521 Ski Hill Rd, Breckenridge, CO 80424
"
39.604832,-106.515487,"Park Hyatt Beaver Creek Resort and Spa, 50 W Thomas Pl, Beaver Creek, CO 81620
"
40.0571829,-105.280899,"Rental Property, Available via website, Boulder, CO 80304
"
39.7445289,-104.9718271,"Rental Property, Available via website, Denver,  80218
"
39.186298,-106.818968,"Residences at the Little Nell, 501 E Dean St, Aspen, CO 81611
"
40.3908096,-105.5627936,"River Stone Resorts and Bear Paw Suites, 2120 Fall River Rd, Estes Park, Colorado 80517
"
39.63678,-106.526436,"Sheraton Mountain Vista Villas / Sheraton Lakeside Terrace Villas, 160 W Beaver Creek Blvd, Avon, CO 81620
"
40.4583371,-106.8049625,"Sheraton Steamboat Resort and Villas, 2200 Village Inn Ct, Steamboat Springs, CO 80477
"
38.8566,-107.615,"Solar Energy International, 39845 Mathews Ln, Paonia, CO 81428
"
39.6415179,-106.3776352,"Sonnenalp Hotel, 20 Vail Rd, Vail, CO 81657
"
38.896086,-104.863351,"Space Foundation, 4425 Arrowswest Dr, Colorado Springs, CO 80907
"
40.371475,-105.5241698,"Sweet Basilico, 430 Prospect Village Dr, Estes Park, Colorado 80517
"
38.8334866,-104.8263258,"The Antlers, A Wyndham Hotel, 4 S Cascade Ave, Colorado Springs, Colorado 80903
"
39.643501,-106.389268,"The Arrabelle at Vail Square, 675 Lionshead Pl, Vail, CO 81657
"
38.7913883,-104.8496415,"The Broadmoor, 1 Lake Ave, Colorado Springs, Colorado 80906
"
39.184589,-106.8145565,"The Gant, 610 S West End St, Aspen, CO 81611
"
39.756169,-105.222583,"The Golden Hotel, 800 11th St, Golden, CO 80401
"
38.9009081,-106.9677545,"The Grand Lodge Crested Butte, 6 Emmons Rd, Crested Butte, Colorado 81225
"
37.935718,-107.846759,"The Inn at Lost Creek, 119 Lost Creek Ln, Mountain Village, Colorado 81435
"
39.1863817,-106.8174229,"The Little Nell, 675 E Durant Ave, Aspen, CO 81611
"
38.900566,-106.966978,"The Lodge at Mountaineer Square, 620 Gothic Rd, Crested Butte, Colorado 81225
"
39.6234383,-106.5411968,"The Ritz-Carlton, Bachelor Gulch, 0130 Daybreak Ridge, Avon, CO 81620
"
39.7496836,-104.9918209,"The Ritz-Carlton, Denver, 1881 Curtis St, Denver, Colorado 80202
"
39.1869176,-106.8211131,"The St. Regis Aspen Resort, 315 E Dean St, Aspen, Colorado 81611
"
39.632995,-106.5242056,"The Westin Riverfront Resort and Spa / Westin Riverfront Mountain Villas, 218 Riverfront Ln, Avon, CO 81620
"
37.813308,-107.6631951,"The Wyman Hotel, 1371 Greene S, Silverton, Colorado 81433
"
39.639958,-106.3712234,"Tivoli Lodge, 386 Hanson Ranch Rd, Vail, Colorado 81657
"
39.6416934,-106.3729889,"Vail’s Mountain Haus at the Covered Bridge, 292 E Meadow Dr, Vail, CO 81657
"
38.7504664,-105.173586,"Wildwood Casino, 119 Carbonate St, Cripple Creek, CO 80813
"
39.8021527,-105.4941852,"Z Casino, 101 Gregory St, Black Hawk, Colorado 80422
"
41.2646268,-73.0048081,"Chip&#039;s Family Restaurant, 321 Boston Post Rd, Orange, CT 06477
"
41.017886,-73.623534,"Delamar Greenwich Harbor, 500 Steamboat Rd, Greenwich, CT 06830
"
41.138063,-73.287793,"Delamar Southport, , Fairfield, CT 06890
"
41.7598685,-72.7389238,"Delamar West Hartford, 1 Memorial Rd, West Hartford, Connecticut 06107
"
41.091466,-73.452858,"DoubleTree by Hilton - Norwalk, CT, 789 Connecticut Ave, Norwalk, CT 06854
"
41.4914877,-73.224864,"Heritage Hotel, 522 Heritage Rd, Southbury, CT 06488
"
41.581117,-73.410872,"Homestead Inn, 5 Elm St, New Milford, Connecticut 06776
"
41.0151777,-73.6348866,"Homestead Inn - Thomas Henkelmann, 420 Field Point Rd, Greenwich, Connecticut 06830
"
41.203847,-73.27146,"Hotel HiHo, 4180 Black Rock Tpke, Fairfield, CT 06824
"
41.0472272,-73.5680127,"Hyatt Regency Greenwich, 1800 E Putnam Ave, Greenwich, CT 06870
"
41.331736,-71.906676,"Inn at Stonington, a Select Registry Property, 60 Water St, Stonington, CT 06378
"
41.0453751,-73.5402067,"Metro Green Residential Parking, 717  Atlantic St, Stamford, Connecticut 06902
"
41.491597,-72.091456,"Mohegan Sun, 1 Mohegan Sun Blvd, Uncasville, CT 06382
"
41.3737131,-71.9605798,"Mystic Diner Restaurant, 253 Greenmanville  Ave, Mystic, CT 06355
"
41.364967,-72.025015,"Mystic Marriott Hotel and Spa, 625 N Rd, Groton, CT 06340
"
41.29622,-72.781398,"Parthenon Diner Restaurant, 374 E Main St, Branford, CT 06405
"
41.2923492,-72.3836658,"Parthenon Diner of Old Saybrook, 809 Boston Post Rd, Old Saybrook, Connecticut 06475
"
41.0452207,-73.5440843,"Propark Harbor Point Gateway Garage, 406-424 Washington Blvd, Stamford, CT 06902
"
41.6406259,-73.3181853,"Rental Property, Available via website, Warren, CT 06754
"
41.2957839,-72.3771956,"Rental Property, Available via website, East Haddam, CT 06423
"
41.4660793,-73.2308997,"Riverview Cinemas 8 and Playhouse, 690 Main St S, Southbury, Connecticut 06488
"
41.2836238,-72.3505961,"Saybrook Point Inn, Spa and Marina, 2 Bridge St, Old Saybrook, CT 06475
"
41.051162,-73.535281,"Stamford Marriott Hotel, 243 Tresser Blvd, Stamford, CT 06901
"
41.2748191,-72.8134048,"Stony Creek Brewery, 5 Indian Neck Avenue, Branford, CT 06405
"
41.0942813,-73.7098211,"Tamarack Country Club, 55 Locust Rd, Greenwich, CT 06831
"
41.8134321,-72.5566129,"The Promenade Shops at Evergreen Walk, 401 Evergreen Wy, South Windsor, Connecticut 06074
"
41.308979,-72.9328797,"The Study at Yale, 1157 Chapel St, New Haven, CT 06511
"
41.4574804,-72.8155837,"The Wallingford Victorian Inn, 245 N Main St, Wallingford, Connecticut 06492
"
41.279195,-72.437845,"Water&#039;s Edge Resort and Spa, 1525 Boston Post Rd, Westbrook, Connecticut 06498
"
41.3704403,-73.4912164,"Waterworks, 60 Backus Ave, Danbury, CT 06810
"
41.9847295,-73.4222401,"White Hart Inn, 15 Undermountain Rd, Salisbury, Connecticut 06068
"
41.6966552,-73.2034091,"Winvian Farm, 155 Alain White Rd, Morris, CT 06763
"
38.7703209,-75.310107,"DogFish Head Brewery, 6 Cannery Village Center, MIlton, Delaware 19968
"
38.689332,-75.0746978,"Hyatt Place Dewey Beach, 1301 Coastal Hwy, Dewey Beach, DE 19971
"
38.771444,-75.137013,"Lewes City Parking Lot, 225 Schley Ave, Lewes, DE 19958
"
38.778193,-75.135804,"Otis Smith Park, 454 E Savannah Rd, Lewes, Delaware 19958
"
38.7146684,-75.0824362,"The Bellmoor Inn &amp; Spa, a Select Registry Property, 6 Christian St, Rehoboth Beach, DE 19971
"
38.9183825,-77.0230955,"Atlantic Plumbing Building Parking, 2112 8th St NW, Washington, District of Columbia 20001
"
38.9039662,-77.0614838,"Capella Washington, D.C., 1050 31st St NW, Washington, DC 20007
"
38.9066663,-77.0368826,"Courtyard Washington Embassy Row, 1600 Rhode Island Ave NW, Washington, DC 20036
"
38.9019366,-77.0264244,"Embassy Suites by Hilton Convention Center, 900  10th St NW, Washington, District of Columbia 20001
"
38.923315,-77.072792,"Glover Park Hotel, A Kimpton Hotel, 2505 Wisconsin Ave NW, Washington, District of Columbia 20005
"
38.9017908,-77.0197117,"Hampton Inn Washington-Downtown-Convention Center, 901 6th St NW, Washington, DC 20001
"
38.9006723,-77.0315432,"Hilton Garden Inn Washington DC Downtown, 815 14th St NW, Washington, DC 20005
"
38.8954208,-77.0116476,"Hyatt Regency Washington on Capitol Hill, 400 New Jersey Ave NW, Washington, DC 20001
"
38.9133158,-77.0397312,"Kimpton Carlyle Hotel, 1731 New Hampshire Ave NW, Washington, DC 20009
"
38.909869,-77.047399,"Kimpton Hotel Palomar Washington DC, 2121  P St NW, Washington, DC 20037
"
38.9082488,-77.0361881,"Kimpton Rouge Hotel, 1315 16th St NW, Washington, DC 20036
"
38.8834752,-77.030363,"Mandarin Oriental, Washington DC, 1330 Maryland Ave SW, Washington, DC 20024
"
38.903492,-77.024959,"Marriott Marquis Washington D.C., 901 Massachusetts Ave NW, Washington, DC 20001
"
38.9080536,-77.0328959,"Mason &amp; Rook, A Kimpton Hotel, 1430  Rhode Island Ave NW, Washington, District of Columbia 20005
"
38.9039687,-77.0615036,"Rosewood Washington D.C., 1050 31st Street NW, Washington, District of Columbia 20007
"
38.9051161,-77.0314715,"The Donovan, a Kimpton Hotel, 1155 14th St NW, Washington, DC 20005
"
38.9107494,-77.0457343,"The Embassy Row Hotel, 2015  Massachusetts Ave NW, Washington, DC 20036
"
38.900519,-77.03695,"The Hay-Adams, , Washington, DC 20006
"
38.896392,-77.009963,"The Kimpton George Hotel, 15 E St NW, Washington, DC 20001
"
38.9020975,-77.0360535,"The St. Regis Washington D.C., 923  16th St NW, Washington, DC 20006
"
38.8993319,-77.0558577,"The Watergate Hotel, 2650 Virginia Ave NW, Washington, District of Columbia 20037
"
38.9062046,-77.0308961,"Washington Plaza Hotel, 10 Thomas Cir NW, Washington, District of Columbia 20005
"
25.7989927,-80.1268619,"1 Hotel South Beach, 2341 Collins Ave, Miami Beach, FL 33139
"
24.5717827,-81.7551241,"24 North Hotel, 3820 N Roosevelt Blvd, Key West, FL 33040
"
27.77723,-82.631569,"400 Beach Seafood &amp; Tap House, 400  Beach Dr NE, St. Petersburg, Florida 33701
"
29.473771,-81.1241686,"A1A Motel, 1204 S Oceanshore Blvd, Flagler Beach, FL 32136
"
29.264448,-82.146417,"Adena Golf and Country Club, 950 NW 75th St, Ocala, Florida 34475
"
30.2598364,-81.5549335,"Aloft Jacksonville Tapestry Park, 4812 West Deer Lake Dr, Jacksonville, FL 32246
"
30.66918,-81.458509,"Amelia Island Williams House Bed and Breakfast, a Select Registry Property, 103 S 9th St, Fernandina Beach, Florida 32034
"
26.2160459,-81.8037328,"Artis-Naples, 5833 Pelican Bay Blvd, Naples, Florida 34108
"
28.4390462,-81.4721729,"Avanti Resort Orlando, 8738 International Dr, Orlando, Florida 32819
"
28.323379,-81.659171,"Bahama Bay Resort, 400 Gran Bahama Blvd, Davenport, FL 33897
"
29.2028433,-80.995934,"Bahama House, 2001 S Atlantic Ave, Daytona Beach, Florida 32118
"
25.88857,-80.124922,"Bal Harbour Shops - Parking Garage, 9700 Collins Ave, Bal Harbour, FL 33154
"
26.194177,-80.1703284,"Banyan Air Service, 5360 NW 20th Terrace, Fort Lauderdale, FL 33309
"
27.7178831,-82.7387905,"Bay Palms Waterfront Resort - Hotel &amp; Marina, 4237 Gulf Blvd, Saint Pete Beach, Florida 33706
"
27.7180422,-82.7389656,"Bayview Plaza Waterfront Resort/Hotel- St Pete Beach, 4321 Gulf Blvd, St Pete Beach, Florida 33706
"
27.467238,-82.699672,"Beach House Restaurant, 200  Gulf Dr N, Bradenton Beach, FL 34217
"
29.9112934,-81.3219016,"Best Western Historical Inn, 2010 N Ponce De Leon Blvd, St. Augustine, Florida 32084
"
28.4474292,-81.4718277,"Best Western International Drive - Orlando, 8222 Jamaican Ct, Orlando, Florida 32819
"
26.842013,-80.06138,"Best Western Plus Palm Beach Gardens Hotel &amp; Suites, 11360 US Hwy 1, Palm Beach Gardens, Florida 33408
"
30.19285,-81.707409,"Best Western Southside Hotel &amp; Suites, 4580 Collins Rd, Jacksonville, Florida 32244
"
29.8502731,-81.2680133,"Best Western St. Augustine Beach Inn, 541 A1A Beach Blvd, St. Augustine, Florida 32080
"
29.017399,-80.917876,"Black Dolphin Inn, 916 S Riverside Dr, New Smyrna Beach, Florida 32168
"
26.3399957,-80.0710567,"Boca Beach Club, 900 S Ocean Blvd, Boca Raton, FL 33432
"
28.316827,-81.54142,"Bohemian Hotel Celebration, 700 Bloom St, Celebration, Florida 34747
"
28.2207968,-80.6761116,"Brevard Medical City, 6619 N Wickham Rd, Melbourne, FL 32940
"
27.4652276,-82.697979,"Bridgewalk - A Landmark Resort, 100 Bridge St, Bradenton Beach, Florida 34217
"
25.852833,-80.120003,"Carillon Miami Wellness Resort, 6801  Collins Ave, Miami Beach, Florida 33141
"
26.7002715,-80.0577779,"Casa Grandview Historic Luxury Inn Cottages and Suites, 1410 Georgia Ave, West Palm Beach, FL 33401
"
29.891848,-81.313676,"Casa Monica Resort &amp; Spa, 95 Cordova St, St Augustine, Florida 32084
"
24.924313,-80.631146,"Casa Morada Hotel, 136 Madeira Rd, Islamorada, Florida 33036
"
27.4518463,-81.3583781,"Chateau Elan Hotel &amp; Conference Center, 150 Midway Dr, Sebring, Florida 33870
"
24.9159848,-80.6329982,"Cheeca Lodge &amp; Spa, 81801 Overseas Hwy, Islamorada, FL 33036
"
26.2612812,-80.2648123,"City of Coral Springs, 2501 Coral Springs Dr, Coral Springs, Florida 33040
"
26.1424518,-81.7968264,"City of Naples - North Garage, 400 8th St S, Naples, Florida 34102
"
26.1424518,-81.7968264,"City of Naples - South Garage, 801 8th St S, Naples, Florida 34102
"
28.4732081,-81.4652849,"CityWalk at Universal Orlando Resort, 6300 Universal Blvd, Orlando, FL 32819
"
29.8949626,-81.3133118,"Columbia Restaurant, 98 St George St, St Augustine, FL 32084
"
27.959959,-82.4350771,"Columbia Restaurant, 2117 E 7th Ave, Tampa, Florida 33605
"
28.447879,-81.472967,"Comfort Inn International Drive, 8134 International Dr, Orlando, Florida 32819
"
30.618941,-81.645639,"Comfort Inn, Jacksonville, 76043 Sidney Pl, Yulee, Florida 32097
"
27.271532,-82.46574,"Comfort Suites Sarasota, 5690 Honore Ave, Sarasota, Florida 34233
"
29.0587417,-82.4532053,"Comfort Suites near Rainbow Springs, 20052 Brooks St, Dunnellon, Florida 34432
"
26.1309667,-80.1045365,"Conrad Fort Lauderdale Beach, 551 N Fort Lauderdale Beach Blvd, Fort Lauderdale, Florida 33304
"
29.229065,-81.0275992,"Copper Bottom Craft Distillery, 998 N Beach St, Holly Hill, Florida 32117
"
27.6520453,-80.3553744,"Costa d&#039;Este Beach Resort &amp; Spa, 3244 Ocean Dr, Vero Beach, FL 32963
"
28.5542169,-81.3774219,"Courtyard Orlando Downtown, 730 N Magnolia Ave, Orlando, Florida 32803
"
28.350593,-80.607621,"Courtyard by Marriott Cocoa Beach, 3435 N Atlantic Ave, Cocoa Beach, FL 32931
"
30.3798812,-86.3212275,"Courtyard by Marriott Sandestin at Grand Boulevard, 100 Grand Blvd, Miramar Beach, Florida 32550
"
27.9417463,-82.3338127,"Courtyard by Marriott Tampa Brandon, 10152 Palm River Rd, Tampa, Florida 33619
"
26.2716363,-81.7884197,"Creekside Corners, 1514 Immokalee Rd, Naples, Florida 34110
"
26.6074085,-81.8119015,"Culver&#039;s of Fort Meyers, 9340 Six Mile Cypress Pkwy, Fort Meyers, Florida 33966
"
28.00161,-82.727855,"Dimmitt Automotive Group Collision Center, 25191 US Highway 19 N, Clearwater, FL 33763
"
26.2820266,-81.8007655,"DoubleTree Suites by Hilton Naples, 12200 Tamiami Trl N, Naples, Florida 34110
"
28.4791971,-81.4574463,"DoubleTree at the Entrance to Universal Orlando, 5780 Major Blvd, Orlando, Florida 32819
"
25.7915646,-80.1866356,"DoubleTree by Hilton Grand Hotel Biscayne Bay, 1717 North Bayshore Dr, Miami, Florida 33132
"
26.1445361,-80.3255081,"Doubletree By Hilton Sunrise- Sawgrass Mills, 13400 W Sunrise Blvd, Sunrise, FL 33323
"
30.3053479,-86.0885172,"Dunes of Seagrove, 396 Lakewood Dr, Seagrove Beach, FL 32459
"
26.5830109,-80.038391,"Eau Palm Beach Resort and Spa, 100 S Ocean Blvd, Manalapan, Florida 33462
"
27.960269,-82.5182529,"Eddie V&#039;s Prime Seafood, 4400 W Boy Scout Blvd, Tampa, FL 33607
"
25.81964,-80.122562,"Eden Roc Miami Beach, 4525 Collins Ave, Miami Beach, FL 33140
"
30.1847413,-85.8194742,"Edgewater Beach &amp; Golf Resort, 11212 Front Beach Rd, Panama City Beach, FL 32407
"
29.1973147,-80.9931307,"El Caribe Resort &amp; Conference Center, 2125 S Atlantic Ave, Daytona Beach, Florida 32118
"
30.384909,-86.3245892,"Embarc-Sandestin by Diamond Resorts, 8626 Baytowne Ave, Sandestin, FL 32550
"
28.336248,-81.481059,"Embassy Suites Orlando LBVS, 4955 Kyngs Heath Rd, Kissimmee, FL 34746
"
25.8066702,-80.2616672,"Embassy Suites by Hilton Miami International Airport, 3974 NW S River Dr, Miami, FL 33142
"
27.931015,-82.483334,"Epicurean Hotel, 1207 S Howard Ave, Tampa, FL 33606
"
30.6673311,-81.4605387,"Fairbanks House, a Select Registry Property, 227 S 7th St, Amelia Island, FL 32034
"
30.3879011,-86.4460624,"Fairfield Inn &amp; Suites Destin, 19001 Emerald Coast Pkwy, Destin, Florida 32541
"
30.2487922,-81.599452,"Fairfield Inn &amp; Suites Jacksonville Butler Boulevard, 4888 Lenoir Ave, Jacksonville, Florida 32216
"
24.5691366,-81.7526974,"Fairfield Inn &amp; Suites Key West at The Keys Collection, 3852 N Roosevelt Blvd, Key West, Florida 33040
"
27.3905088,-82.4465502,"Fairfield Inn and Suites Sarasota Lakewood Ranch, 6105 Exchange Wy, Bradenton, Florida 34202
"
28.3882147,-81.4823028,"Floridays Resort Orlando, 12562 International Dr, Orlando, Florida 32821
"
26.0742344,-80.1506022,"Fort Lauderdale Hollywood International Airport, 400 Terminal Dr, Fort Lauderdale, Florida 33315
"
30.3953878,-86.5954828,"Four Points by Sheraton - Destin / Fort Walton Beach, 1325 Miracle Strip Pkwy SE, Fort Walton Beach, Florida 32548
"
30.2893105,-81.3890682,"Four Points by Sheraton Jacksonville Beachfront, 11 1st St N, Jacksonville Beach, FL 32250
"
30.4450424,-84.2849101,"Four Points by Sheraton Tallahassee Downtown, 316 W Tennessee St, Tallahassee, FL 32301
"
28.4015634,-81.5456181,"Four Seasons Resort Orlando at Walt Disney World, 10100 Dream Tree Blvd, Orlando, Florida 32836
"
25.985399,-81.7240162,"GEM Remotes, 356 Capri Blvd, Naples, FL 34113
"
25.8245738,-80.1214454,"Grand Beach Hotel, 4835 Collins Ave, Miami Beach, Florida 33140
"
28.538738,-81.378735,"Grand Bohemian Hotel Orlando, 325 S Orange Ave, Orlando, Florida 32801
"
27.965344,-82.550049,"Grand Hyatt Tampa Bay, 2900  Bayport Dr, Tampa, Florida 33607
"
30.670528,-81.464269,"Hampton Inn &amp; Suites Amelia Island Harbor Front, 19 S 2nd St, Fernandina Beach, Florida 32034
"
26.5639752,-81.960391,"Hampton Inn &amp; Suites Cape Coral/Fort Myers, 619 SE 47th Ter, Cape Coral, Florida 33904
"
26.5991287,-81.8444466,"Hampton Inn &amp; Suites Fort Myers-Colonial Blvd., 4350 Executive Cir, Fort Myers, FL 33916
"
26.194424,-80.291988,"Hampton Inn &amp; Suites Ft. Lauderdale West Tamarac, 5701 Madison Ave, Tamarac, Florida 33321
"
